brand,screen_size,cpu,ram,OS,graphics,price
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,64,Windows,Integrated,1718.99
Lenovo,15.6,Intel,16,Windows,Integrated,1799.99
Dell,14.0,Intel,16,Windows,Integrated,627.99
Other,15.6,Intel,16,Windows,Dedicated,698.25
Dell,14.0,Intel,16,Windows,Integrated,1185.77
Lenovo,15.6,Intel,16,Windows,Dedicated,2499.0
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Asus,15.6,Other,4,Windows,Integrated,380.09
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,13.3,Intel,8,Windows,Integrated,783.16
Dell,14.0,Intel,16,Windows,Integrated,1299.95
Dell,14.0,Intel,16,Windows,Dedicated,1985.86
LG,17.0,Intel,8,Windows,Integrated,1099.0
Dell,13.3,Intel,16,Windows,Integrated,807.99
Dell,14.0,Intel,16,Windows,Dedicated,1050.66
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Other,10.1,Intel,8,Windows,Integrated,508.74
Dell,14.0,Intel,32,Windows,Integrated,1238.73
Dell,15.6,Intel,32,Windows,Dedicated,1680.99
Dell,16.0,Intel,16,Windows,Integrated,931.99
Dell,16.0,AMD,64,Windows,Integrated,1006.99
Dell,14.0,AMD,8,Windows,Integrated,633.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,17.3,Intel,32,Windows,Dedicated,2891.99
Dell,13.0,Intel,16,Windows,Integrated,749.99
Dell,15.6,Intel,8,Windows,Dedicated,1299.81
Dell,14.0,Intel,16,Windows,Integrated,834.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.6,Intel,16,Windows,Integrated,579.99
Dell,13.3,Intel,16,Windows,Integrated,781.99
Lenovo,15.6,Intel,16,Windows,Integrated,1499.0
Lenovo,14.0,Intel,8,Windows,Integrated,1999.0
Apple,15.6,Intel,32,MacOS,Dedicated,3699.0
Dell,13.3,Intel,16,Windows,Integrated,708.99
HP,15.6,Intel,16,Windows,Integrated,979.0
Dell,14.1,Intel,8,Windows,Integrated,389.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,16,Windows,Integrated,524.0
Lenovo,15.6,Intel,16,Windows,Dedicated,422.0
Dell,14.0,Intel,64,Windows,Integrated,1381.99
HP,13.3,Intel,16,Windows,Integrated,2499.0
HP,13.3,Intel,16,Windows,Integrated,2299.0
Dell,14.0,AMD,32,Windows,Integrated,877.99
Lenovo,14.0,Intel,16,Windows,Integrated,1102.77
Dell,15.6,Intel,16,Windows,Dedicated,1169.81
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,16.0,AMD,32,Windows,Integrated,989.99
Dell,17.0,Intel,64,Windows,Dedicated,3378.36
Other,11.6,Other,4,Windows,Integrated,229.0
Lenovo,14.0,Intel,8,Windows,Integrated,399.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,17.3,Intel,32,Windows,Dedicated,2799.95
Dell,15.6,Intel,16,Windows,Dedicated,1752.99
Dell,17.0,Intel,32,Windows,Dedicated,2599.0
Dell,15.6,Intel,16,Windows,Integrated,1005.99
Dell,14.0,Intel,16,Windows,Integrated,959.99
MSI,15.6,Intel,64,Windows,Dedicated,7399.0
Dell,15.6,Intel,16,Windows,Integrated,2940.99
HP,15.0,Intel,32,Windows,Integrated,1299.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,8,Windows,Integrated,210.0
HP,15.6,Intel,64,Windows,Dedicated,4999.0
Dell,15.6,Intel,32,Windows,Dedicated,4000.0
Dell,13.3,Intel,8,Windows,Dedicated,999.0
Dell,13.3,Intel,8,Windows,Integrated,899.81
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Lenovo,15.6,Intel,16,Windows,Integrated,1047.99
Asus,13.3,Intel,16,Windows,Integrated,1299.0
Dell,15.6,Intel,64,Windows,Integrated,3116.99
Dell,15.6,Intel,16,Windows,Integrated,877.99
Dell,13.3,Intel,8,Windows,Integrated,1217.99
HP,16.1,Intel,32,Windows,Dedicated,2299.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.0,Intel,16,Windows,Integrated,1359.99
Dell,17.0,Intel,32,Windows,Dedicated,3130.48
Dell,13.4,Intel,16,Windows,Integrated,1041.99
HP,15.6,AMD,16,Windows,Dedicated,1999.0
Dell,15.6,Intel,16,Windows,Integrated,1661.99
HP,13.3,Intel,16,Windows,Integrated,2499.0
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Lenovo,14.0,AMD,16,Windows,Dedicated,835.99
Dell,15.6,Intel,64,Windows,Dedicated,2860.99
Dell,14.0,AMD,16,Windows,Integrated,847.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,16.0,AMD,16,Windows,Integrated,853.99
HP,11.6,Intel,8,Windows,Integrated,218.98
Dell,14.0,Intel,32,Windows,Integrated,1328.99
Lenovo,15.6,Intel,16,Windows,Dedicated,2229.07
Other,15.6,AMD,16,Windows,Dedicated,1749.0
Dell,13.0,Intel,16,Windows,Integrated,764.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,17.0,Intel,32,Windows,Dedicated,1778.99
Lenovo,15.6,Intel,16,Windows,Integrated,377.3
HP,15.6,Intel,16,Windows,Integrated,899.0
Lenovo,15.0,Intel,8,Windows,Integrated,589.97
Dell,17.3,Intel,64,Windows,Dedicated,2815.3
Dell,15.0,Intel,32,Windows,Dedicated,973.99
Dell,15.6,Intel,32,Windows,Integrated,2061.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,16.0,Intel,16,Windows,Dedicated,1695.41
Acer,11.6,AMD,4,Chrome OS,Dedicated,529.53
Dell,13.4,Intel,32,Windows,Integrated,1350.99
Dell,15.6,Intel,4,Windows,Integrated,260.0
Dell,15.6,AMD,16,Windows,Dedicated,1386.99
HP,13.5,Intel,16,Windows,Integrated,2199.0
Dell,13.0,Intel,16,Windows,Integrated,999.99
Dell,15.6,AMD,16,Windows,Dedicated,1303.23
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,32,Windows,Integrated,2699.95
Dell,14.0,Intel,32,Windows,Integrated,1783.99
Dell,15.6,Intel,64,Windows,Integrated,2616.99
Lenovo,15.6,Intel,8,Windows,Dedicated,1033.23
Dell,15.6,Other,16,Windows,Integrated,888.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
MSI,15.6,Intel,32,Windows,Integrated,2699.0
LG,15.6,Intel,8,Windows,Integrated,1349.0
Lenovo,15.6,Intel,8,Windows,Dedicated,1188.2
MSI,16.0,Intel,16,Windows,Dedicated,1979.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,16,Windows,Dedicated,1999.0
Dell,15.0,Intel,8,Windows,Integrated,860.99
Lenovo,13.9,Intel,8,Windows,Integrated,359.91
Dell,14.0,AMD,16,Windows,Integrated,799.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.6,Intel,32,Windows,Integrated,2393.99
Dell,14.0,Intel,32,Windows,Dedicated,1599.99
Dell,14.0,Intel,16,Windows,Integrated,913.99
Dell,14.0,Intel,32,Windows,Integrated,998.99
Dell,15.6,Intel,16,Windows,Dedicated,2753.99
Dell,14.0,Intel,16,Windows,Integrated,915.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,16,Windows,Integrated,801.99
Dell,15.6,Intel,32,Windows,Dedicated,2499.95
Other,15.6,Intel,8,Windows,Dedicated,999.95
Dell,15.6,Intel,16,Windows,Integrated,399.0
Other,15.6,Intel,16,Windows,Dedicated,1199.95
Dell,13.3,Intel,8,Windows,Integrated,1499.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,14.0,Intel,16,Windows,Integrated,2499.0
Lenovo,15.6,Intel,16,Windows,Dedicated,1999.0
Dell,12.5,Intel,4,Windows,Integrated,715.98
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Other,8,Windows,Integrated,669.0
Dell,15.6,Intel,8,Windows,Integrated,292.9
HP,13.3,Intel,8,Windows,Integrated,399.99
Samsung,11.6,Intel,2,Chrome OS,Integrated,169.0
Asus,15.6,Intel,16,Windows,Dedicated,1999.0
HP,14.0,Intel,16,Windows,Integrated,999.9
Lenovo,15.6,Other,16,Windows,Dedicated,1798.95
Asus,15.6,AMD,16,Windows,Dedicated,2299.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,14.0,Intel,8,Windows,Integrated,764.99
Dell,14.0,Intel,16,Windows,Integrated,1182.71
Dell,13.3,Intel,16,Windows,Integrated,1799.0
HP,17.3,Intel,16,Windows,Integrated,401.98
Asus,12.5,Intel,8,Windows,Integrated,999.0
Dell,13.3,Intel,16,Windows,Integrated,797.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,13.0,AMD,8,Windows,Integrated,1099.0
Lenovo,15.6,Intel,8,Windows,Integrated,499.99
Asus,15.6,AMD,8,Windows,Dedicated,1699.0
Dell,15.6,Intel,16,Windows,Integrated,797.99
Asus,15.6,Intel,12,Windows,Integrated,1499.0
Dell,14.0,Intel,8,Windows,Integrated,289.95
Dell,15.6,Intel,16,Windows,Dedicated,1637.99
Dell,15.6,Intel,16,Windows,Integrated,1465.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Lenovo,16.0,Intel,32,Windows,Dedicated,2795.4
Dell,13.3,Intel,16,Windows,Integrated,2099.0
Dell,17.0,Intel,16,Windows,Dedicated,2145.99
HP,16.0,AMD,16,Windows,Dedicated,1646.99
Dell,17.0,Intel,64,Windows,Dedicated,3423.99
Dell,17.3,Intel,32,Windows,Dedicated,2614.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Other,15.6,Intel,32,Windows,Dedicated,2399.0
MSI,15.6,Intel,16,Windows,Dedicated,1999.0
Other,17.3,Intel,16,Windows,Dedicated,2499.0
Asus,13.3,Intel,16,Windows,Integrated,1499.0
Dell,15.6,Intel,16,Windows,Dedicated,1699.0
Dell,14.0,Intel,16,Windows,Integrated,1472.99
HP,15.6,Intel,8,Chrome OS,Integrated,289.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,14.0,Intel,16,Windows,Integrated,1796.99
Dell,15.6,Intel,16,Windows,Integrated,943.69
ROKC,13.3,Intel,16,Windows,Integrated,749.99
Dell,14.0,Intel,8,Windows,Integrated,789.42
Dell,13.4,Intel,16,Windows,Integrated,1647.3
HP,17.3,AMD,12,Windows,Integrated,713.49
Acer,15.6,Intel,64,Windows,Dedicated,1086.16
Dell,15.6,Intel,16,Windows,Dedicated,1828.44
Dell,17.0,Intel,16,Windows,Integrated,2461.99
HP,15.6,Intel,64,Windows,Integrated,999.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,32,Windows,Dedicated,1037.99
Dell,14.0,Intel,8,Windows,Integrated,928.99
Dell,15.6,Intel,32,Windows,Integrated,1038.28
Dell,15.6,Intel,32,Windows,Dedicated,2432.42
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.6,AMD,32,Windows,Dedicated,1409.99
Dell,15.6,Intel,32,Windows,Integrated,739.99
Dell,14.0,Intel,64,Windows,Dedicated,3229.22
MSI,17.3,Intel,16,Windows,Dedicated,1999.0
Dell,17.0,Intel,64,Windows,Dedicated,3785.54
HP,14.0,Intel,16,Windows,Integrated,2799.0
Dell,15.6,Intel,16,Windows,Integrated,2420.17
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,8,Windows,Integrated,885.99
Dell,13.4,Intel,32,Windows,Integrated,1865.99
Dell,15.6,AMD,64,Windows,Integrated,1021.99
Dell,17.3,Intel,64,Windows,Integrated,3291.99
Other,10.1,Intel,8,Windows,Integrated,1999.0
Other,12.4,Intel,8,Windows,Integrated,689.99
Dell,15.6,Intel,16,Windows,Integrated,2492.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.6,Intel,32,Windows,Integrated,910.99
Lenovo,15.6,Intel,8,Windows,Integrated,549.99
Other,13.0,Intel,16,Windows,Integrated,1219.99
Dell,17.3,Intel,64,Windows,Dedicated,3097.99
Dell,15.6,Intel,32,Windows,Integrated,3080.99
Dell,15.6,Intel,64,Windows,Integrated,1751.99
Dell,15.6,Intel,32,Windows,Integrated,2872.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,17.3,Intel,16,Windows,Integrated,2004.99
Dell,13.3,Intel,16,Windows,Integrated,900.89
HP,15.6,AMD,20,Windows,Integrated,889.99
Dell,17.3,Intel,32,Windows,Dedicated,2808.99
Dell,17.3,Intel,32,Windows,Dedicated,3461.33
Dell,17.0,Intel,16,Windows,Integrated,1929.99
Dell,17.0,Intel,16,Windows,Dedicated,2178.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.6,Intel,32,Windows,Dedicated,1999.99
Dell,13.0,Intel,16,Windows,Integrated,1606.99
Other,15.6,AMD,32,Windows,Dedicated,2889.99
Lenovo,15.6,Intel,8,Windows,Integrated,290.98
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Acer,15.6,Intel,16,Windows,Dedicated,1729.98
HP,15.6,Intel,4,Windows,Integrated,449.99
Other,15.6,Intel,16,Windows,Dedicated,3299.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,13.3,Intel,8,Windows,Integrated,1899.0
Samsung,11.6,Other,4,Chrome OS,Integrated,289.0
Lenovo,15.6,Intel,12,Windows,Integrated,499.0
Lenovo,14.0,Other,2,Windows,Integrated,239.0
Dell,11.6,AMD,4,Windows,Dedicated,299.0
Other,17.0,Intel,16,Windows,Dedicated,1699.95
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Asus,17.3,Intel,16,Windows,Dedicated,2299.0
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,8,Windows,Dedicated,799.0
Dell,15.6,Intel,8,Windows,Dedicated,1499.81
HP,15.6,Intel,16,Windows,Integrated,1999.0
Other,15.6,Intel,16,Windows,Dedicated,1599.95
Asus,15.6,Intel,8,Windows,Integrated,1399.0
Lenovo,12.5,Intel,8,Windows,Integrated,419.0
Acer,15.6,Intel,8,Windows,Dedicated,659.98
Other,15.6,Intel,40,Windows,Integrated,2999.99
Dell,15.6,Intel,16,Windows,Integrated,1373.29
MSI,17.3,Intel,32,Windows,Integrated,4299.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,17.0,Intel,32,Windows,Dedicated,2897.0
Acer,15.6,Intel,4,Chrome OS,Integrated,415.98
Other,15.6,Intel,16,Windows,Integrated,2099.0
Dell,15.6,Intel,16,Windows,Integrated,849.95
Lenovo,11.6,Other,32,Windows,Integrated,320.0
Acer,15.6,Intel,8,Windows,Integrated,511.92
MSI,15.6,Intel,16,Windows,Dedicated,2399.0
Lenovo,15.6,Intel,8,Windows,Integrated,458.8
HP,14.0,Intel,4,Windows,Integrated,439.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Asus,17.3,Intel,16,Windows,Dedicated,1999.0
Lenovo,11.6,Other,8,Windows,Integrated,224.99
Asus,13.9,Other,16,Windows,Dedicated,1699.0
Apple,15.4,Intel,16,MacOS,Integrated,1649.95
Acer,14.0,Intel,4,Chrome OS,Integrated,419.98
Lenovo,15.6,Intel,32,Windows,Integrated,2499.0
Asus,14.0,Other,16,Windows,Integrated,1599.0
Acer,15.6,Intel,4,Windows,Integrated,429.98
HP,15.6,Intel,16,Windows,Dedicated,1999.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
HP,15.6,Intel,16,Windows,Dedicated,2399.0
Asus,15.6,Intel,16,Windows,Dedicated,2399.0
Acer,14.0,Intel,4,Windows,Integrated,405.98
Lenovo,15.6,Intel,32,Windows,Dedicated,2299.0
Apple,13.0,Intel,8,MacOS,Integrated,1248.0
HP,15.6,Intel,16,Windows,Dedicated,1299.0
Dell,13.3,Intel,8,Windows,Integrated,724.81
Lenovo,15.6,Intel,8,Windows,Dedicated,659.9
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Asus,15.6,Intel,8,Windows,Dedicated,1499.0
Lenovo,14.0,Other,8,Windows,Integrated,499.0
HP,27.0,Intel,16,Windows,Integrated,1999.99
Other,15.6,Intel,8,Windows,Integrated,179.0
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,32,Windows,Dedicated,1799.81
Dell,15.6,Intel,32,Windows,Integrated,745.99
Lenovo,10.0,Other,8,Windows,Integrated,495.0
Lenovo,15.6,Intel,16,Windows,Dedicated,2299.0
HP,15.6,AMD,8,Windows,Dedicated,429.99
Dell,17.0,Intel,32,Windows,Dedicated,2902.9
Dell,17.0,Intel,64,Windows,Dedicated,4274.55
Dell,15.6,Intel,16,Windows,Integrated,1071.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.6,Intel,64,Windows,Integrated,1799.09
Dell,17.0,Intel,16,Windows,Dedicated,3164.87
Dell,16.0,AMD,64,Windows,Dedicated,2270.21
Dell,17.0,Intel,16,Windows,Dedicated,2528.85
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,16.0,Intel,40,Windows,Dedicated,1281.52
Dell,17.0,Intel,32,Windows,Dedicated,2624.08
Dell,18.0,AMD,32,Windows,Dedicated,3072.76
Dell,17.0,Intel,64,Windows,Dedicated,3378.36
Dell,14.0,Intel,16,Windows,Dedicated,1552.3
Dell,16.0,Intel,16,Windows,Dedicated,2528.9
Dell,15.6,Intel,32,Windows,Dedicated,1996.29
Dell,16.0,Intel,24,Windows,Dedicated,1251.66
Dell,15.6,Intel,32,Windows,Integrated,1032.65
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,32,Windows,Dedicated,1670.17
Dell,14.0,Intel,16,Windows,Integrated,1066.53
Dell,14.0,AMD,8,Windows,Integrated,577.49
Dell,14.0,Intel,16,Windows,Integrated,871.03
Dell,15.6,Intel,64,Windows,Dedicated,2302.48
Dell,14.0,Intel,16,Windows,Integrated,1312.82
Dell,15.6,Intel,32,Windows,Integrated,2548.37
Dell,15.6,Intel,4,Windows,Dedicated,1898.56
Dell,18.0,AMD,32,Windows,Dedicated,3072.76
Dell,17.3,Intel,64,Windows,Dedicated,3376.64
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,8,Windows,Integrated,633.42
Dell,13.3,Intel,32,Windows,Integrated,1715.63
Dell,13.3,Intel,4,Windows,Integrated,554.04
Dell,17.3,Intel,16,Windows,Dedicated,2817.15
Dell,18.0,AMD,32,Windows,Dedicated,2200.53
Dell,14.0,Intel,32,Windows,Integrated,997.74
Dell,17.0,Intel,64,Windows,Dedicated,4274.55
Dell,15.6,Intel,32,Windows,Integrated,2548.37
Dell,15.6,Intel,64,Windows,Dedicated,2161.58
Dell,13.3,Intel,32,Windows,Integrated,1535.1
Dell,14.0,Intel,16,Windows,Integrated,1420.42
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,17.3,Intel,64,Windows,Dedicated,3378.36
Dell,16.0,Intel,16,Windows,Dedicated,1782.43
Dell,16.0,AMD,16,Windows,Dedicated,1811.42
Dell,15.6,Intel,64,Windows,Integrated,1786.59
Dell,13.3,Intel,32,Windows,Integrated,1944.65
Dell,14.0,Intel,32,Windows,Dedicated,1589.67
Dell,16.0,Intel,40,Windows,Dedicated,1366.7
Dell,18.0,AMD,16,Windows,Dedicated,2994.02
Dell,14.0,Intel,32,Windows,Integrated,1774.79
Dell,15.6,Intel,64,Windows,Dedicated,3417.95
Dell,15.6,Intel,32,Windows,Integrated,953.82
Dell,17.3,Intel,32,Windows,Dedicated,2815.3
HP,15.6,Intel,64,Windows,Integrated,999.99
